frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
1,NC_073256.2,85350843,85350859,+,16,31.25,68.75
2,NC_073256.2,85351195,85351258,+,63,41.27,58.73
3,NC_073256.2,85352540,85352591,+,51,43.137,56.863
3,NC_073256.2,85361543,85361593,+,50,30.0,70.0
3,NC_073256.2,85361783,85361826,+,43,41.86,58.14
1,NC_073256.2,85363866,85363898,+,32,31.25,68.75
1,NC_073256.2,85363866,85363898,+,32,31.25,68.75
2,NC_073256.2,85389763,85389811,+,48,37.5,62.5
3,NC_073256.2,85389785,85389811,+,26,38.462,61.538
-3,NC_073256.2,85404647,85404783,-,136,41.176,58.824
-3,NC_073256.2,85407991,85408110,-,119,38.655,61.345
-1,NC_073256.2,85413654,85413740,-,86,32.558,67.442
-3,NC_073256.2,85436567,85436601,-,34,44.118,55.882
-1,NC_073256.2,85469506,85469651,-,145,30.345,69.655
-2,NC_073256.2,85486931,85486990,-,59,28.814,71.186
-1,NC_073256.2,85493158,85493198,-,40,42.5,57.5
-1,NC_073256.2,85563833,85563845,-,12,50.0,50.0
-2,NC_073256.2,85786561,85786594,-,33,39.394,60.606
-1,NC_073256.2,85793068,85793138,-,70,40.0,60.0
-1,NC_073256.2,85802620,85802675,-,55,47.273,52.727
-3,NC_073256.2,85802765,85802793,-,28,32.143,67.857
-3,NC_073256.2,85804092,85804350,-,258,63.566,36.434
-1,NC_073256.2,85833881,85833899,-,18,44.444,55.556
-3,NC_073256.2,85843353,85843431,-,78,32.051,67.949
-1,NC_073256.2,85853952,85854014,-,62,45.161,54.839
-2,NC_073256.2,85854729,85854730,-,1,100.0,0.0
-1,NC_073256.2,85856918,85856924,-,6,33.333,66.667
-1,NC_073256.2,85856918,85856924,-,6,33.333,66.667
-3,NC_073256.2,85858851,85858884,-,33,33.333,66.667
-2,NC_073256.2,85861886,85861903,-,17,35.294,64.706
-1,NC_073256.2,85868203,85868288,-,85,29.412,70.588
-2,NC_073256.2,85871265,85871314,-,49,38.776,61.224
-1,NC_073256.2,85874713,85874768,-,55,23.636,76.364
-2,NC_073256.2,85878340,85878475,-,135,42.963,57.037
-3,NC_073256.2,85887097,85887189,-,92,26.087,73.913
-2,NC_073256.2,85889481,85889512,-,31,54.839,45.161
-2,NC_073256.2,85892703,85892797,-,94,27.66,72.34
-1,NC_073256.2,85893415,85893416,-,1,100.0,0.0
-2,NC_073256.2,85896603,85896646,-,43,34.884,65.116
-3,NC_073256.2,85904732,85904754,-,22,31.818,68.182
-1,NC_073256.2,85944426,85944527,-,101,24.752,75.248
-3,NC_073256.2,85947096,85947108,-,12,33.333,66.667
-1,NC_073256.2,86308333,86308436,-,103,24.272,75.728
-3,NC_073256.2,86316652,86316711,-,59,22.034,77.966
-2,NC_073256.2,86317121,86317258,-,137,44.526,55.474
-2,NC_073256.2,86320322,86320357,-,35,22.857,77.143
-1,NC_073256.2,86320499,86320514,-,15,20.0,80.0
-1,NC_073256.2,86327871,86327975,-,104,27.885,72.115
-1,NC_073256.2,86331538,86331596,-,58,31.034,68.966
-2,NC_073256.2,86341477,86341603,-,126,77.778,22.222
-3,NC_073256.2,86371496,86371560,-,64,25.0,75.0
-2,NC_073256.2,86374635,86374663,-,28,17.857,82.143
-3,NC_073256.2,86377804,86377851,-,47,31.915,68.085
-2,NC_073256.2,86391429,86391433,-,4,50.0,50.0
-2,NC_073256.2,86395448,86395528,-,80,31.25,68.75
-2,NC_073256.2,86402659,86402689,-,30,83.333,16.667
2,NC_073256.2,86407309,86407322,+,13,23.077,76.923
2,NC_073256.2,86413531,86413541,+,10,20.0,80.0
2,NC_073256.2,86439739,86439796,+,57,24.561,75.439
1,NC_073256.2,86466402,86466458,+,56,10.714,89.286
-1,NC_073256.2,86938757,86938880,-,123,52.033,47.967
-3,NC_073256.2,86950415,86950641,-,226,36.726,63.274
-1,NC_073256.2,86954664,86954765,-,101,40.594,59.406
-1,NC_073256.2,86954884,86954918,-,34,35.294,64.706
-3,NC_073256.2,86956027,86956080,-,53,33.962,66.038
-2,NC_073256.2,87011004,87011071,-,67,40.299,59.701
-2,NC_073256.2,87038463,87038533,-,70,35.714,64.286
-1,NC_073256.2,87056431,87056513,-,82,32.927,67.073
-1,NC_073256.2,87056416,87056513,-,97,37.113,62.887
-3,NC_073256.2,87060628,87060690,-,62,38.71,61.29
-2,NC_073256.2,87061017,87061096,-,79,26.582,73.418
-2,NC_073256.2,87072900,87072940,-,40,22.5,77.5
-3,NC_073256.2,87093646,87093759,-,113,38.938,61.062
-3,NC_073256.2,87093642,87093759,-,117,39.316,60.684
-3,NC_073256.2,87095223,87095292,-,69,42.029,57.971
-2,NC_073256.2,87095248,87095254,-,6,50.0,50.0
-2,NC_073256.2,87268081,87268183,-,102,44.118,55.882
-1,NC_073256.2,87307331,87307394,-,63,49.206,50.794
-3,NC_073256.2,87575628,87575673,-,45,33.333,66.667
-1,NC_073256.2,87577067,87577334,-,267,67.041,32.959
-2,NC_073256.2,87761531,87761608,-,77,33.766,66.234
-3,NC_073256.2,87762327,87762348,-,21,33.333,66.667
-2,NC_073256.2,87768382,87768400,-,18,33.333,66.667
-1,NC_073256.2,87772244,87772325,-,81,35.802,64.198
-3,NC_073256.2,87772795,87772824,-,29,17.241,82.759
-2,NC_073256.2,87774859,87774916,-,57,35.088,64.912
-2,NC_073256.2,87777428,87777463,-,35,28.571,71.429
-1,NC_073256.2,87778199,87778262,-,63,22.222,77.778
-1,NC_073256.2,87784886,87784907,-,21,28.571,71.429
-3,NC_073256.2,87785484,87785532,-,48,37.5,62.5
-1,NC_073256.2,87789147,87789239,-,92,32.609,67.391
-1,NC_073256.2,87791042,87791093,-,51,37.255,62.745
-3,NC_073256.2,87792121,87792132,-,11,45.455,54.545
-2,NC_073256.2,87793841,87793852,-,11,27.273,72.727
-3,NC_073256.2,87795260,87795297,-,37,16.216,83.784
-3,NC_073256.2,87797677,87797691,-,14,28.571,71.429
-1,NC_073256.2,87799997,87800009,-,12,41.667,58.333
-3,NC_073256.2,87801179,87801198,-,19,26.316,73.684
-3,NC_073256.2,87801804,87801870,-,66,37.879,62.121
-1,NC_073256.2,87807421,87807446,-,25,28.0,72.0
-1,NC_073256.2,87813638,87813710,-,72,76.389,23.611
3,NC_073256.2,88309559,88309593,+,34,55.882,44.118
3,NC_073256.2,88680575,88680627,+,52,42.308,57.692
2,NC_073256.2,88753390,88753601,+,211,63.507,36.493
2,NC_073256.2,88758541,88758621,+,80,30.0,70.0
1,NC_073256.2,88765359,88765397,+,38,23.684,76.316
3,NC_073256.2,88771586,88771662,+,76,38.158,61.842
1,NC_073256.2,88775064,88775067,+,3,33.333,66.667
2,NC_073256.2,88776730,88776772,+,42,30.952,69.048
3,NC_073256.2,88783862,88783897,+,35,20.0,80.0
2,NC_073256.2,88790686,88790729,+,43,20.93,79.07
-1,NC_073256.2,88812210,88812236,-,26,30.769,69.231
-2,NC_073256.2,88815071,88815118,-,47,40.426,59.574
-3,NC_073256.2,88816958,88817001,-,43,44.186,55.814
-2,NC_073256.2,88826277,88826488,-,211,54.502,45.498
-2,NC_073256.2,88840564,88841035,-,471,77.07,22.93
-3,NC_073256.2,88908026,88908051,-,25,28.0,72.0
-2,NC_073256.2,88988775,88988812,-,37,48.649,51.351
-2,NC_073256.2,88997603,88997617,-,14,14.286,85.714
-2,NC_073256.2,89004390,89004394,-,4,75.0,25.0
-3,NC_073256.2,89006715,89006820,-,105,42.857,57.143
-2,NC_073256.2,89038521,89038540,-,19,15.789,84.211
-3,NC_073256.2,89038930,89038968,-,38,36.842,63.158
-3,NC_073256.2,89039179,89039214,-,35,42.857,57.143
-3,NC_073256.2,89039673,89039691,-,18,33.333,66.667
-2,NC_073256.2,89040065,89040145,-,80,37.5,62.5
-3,NC_073256.2,89040915,89040969,-,54,53.704,46.296
1,NC_073256.2,89042322,89042560,+,238,81.513,18.487
3,NC_073256.2,89044388,89044462,+,74,47.297,52.703
1,NC_073256.2,89065869,89065894,+,25,28.0,72.0
3,NC_073256.2,89067704,89067735,+,31,41.935,58.065
3,NC_073256.2,89069471,89069483,+,12,33.333,66.667
1,NC_073256.2,89069706,89069721,+,15,46.667,53.333
-2,NC_073256.2,89168276,89168284,-,8,37.5,62.5
-1,NC_073256.2,89299123,89299184,-,61,22.951,77.049
-3,NC_073256.2,89330106,89330127,-,21,23.81,76.19
-1,NC_073256.2,89342600,89342609,-,9,44.444,55.556
-3,NC_073256.2,89364685,89364732,-,47,19.149,80.851
-3,NC_073256.2,89364579,89364732,-,153,34.641,65.359
-3,NC_073256.2,89419640,89419644,-,4,50.0,50.0
-2,NC_073256.2,89438314,89438323,-,9,55.556,44.444
-1,NC_073256.2,89438855,89438936,-,81,25.926,74.074
-1,NC_073256.2,89438855,89438936,-,81,25.926,74.074
-2,NC_073256.2,89454148,89454256,-,108,27.778,72.222
-2,NC_073256.2,89454165,89454256,-,91,26.374,73.626
-3,NC_073256.2,89465718,89465724,-,6,33.333,66.667
-1,NC_073256.2,89483015,89483048,-,33,39.394,60.606
-1,NC_073256.2,89491862,89492030,-,168,62.5,37.5
-3,NC_073256.2,89524535,89524551,-,16,12.5,87.5
-2,NC_073256.2,89538057,89538091,-,34,20.588,79.412
-2,NC_073256.2,89549656,89549779,-,123,22.764,77.236
-1,NC_073256.2,89569137,89569217,-,80,36.25,63.75
-3,NC_073256.2,89612889,89612910,-,21,33.333,66.667
-3,NC_073256.2,89621493,89621706,-,213,68.545,31.455
-3,NC_073256.2,89621406,89621706,-,300,69.0,31.0
-1,NC_073256.2,89689645,89689661,-,16,25.0,75.0
-2,NC_073256.2,89698851,89698885,-,34,23.529,76.471
-2,NC_073256.2,89698807,89698885,-,78,41.026,58.974
-3,NC_073256.2,89702565,89702604,-,39,35.897,64.103
2,NC_073256.2,89718700,89719019,+,319,66.771,33.229
1,NC_073256.2,89723865,89723891,+,26,38.462,61.538
2,NC_073256.2,89734147,89734253,+,106,38.679,61.321
1,NC_073256.2,89734164,89734168,+,4,25.0,75.0
3,NC_073256.2,89747354,89747449,+,95,27.368,72.632
2,NC_073256.2,89748748,89748869,+,121,32.231,67.769
1,NC_073256.2,89752614,89752643,+,29,37.931,62.069
1,NC_073256.2,89769465,89769494,+,29,24.138,75.862
1,NC_073256.2,89774970,89775022,+,52,51.923,48.077
-2,NC_073256.2,89980474,89980669,-,195,33.846,66.154
-3,NC_073256.2,89988344,89988426,-,82,26.829,73.171
-3,NC_073256.2,90002650,90002694,-,44,59.091,40.909
-2,NC_073256.2,90058500,90058594,-,94,65.957,34.043
-1,NC_073256.2,90064163,90064262,-,99,82.828,17.172
3,NC_073256.2,90092873,90093219,+,346,56.069,43.931
2,NC_073256.2,90093982,90094028,+,46,41.304,58.696
1,NC_073256.2,90102858,90102910,+,52,28.846,71.154
1,NC_073256.2,90102858,90102893,+,35,22.857,77.143
2,NC_073256.2,90104611,90104643,+,32,25.0,75.0
2,NC_073256.2,90106738,90106743,+,5,20.0,80.0
3,NC_073256.2,90567887,90567930,+,43,48.837,51.163
3,NC_073256.2,90586505,90586665,+,160,36.25,63.75
2,NC_073256.2,90587749,90587806,+,57,35.088,64.912
3,NC_073256.2,90588038,90588060,+,22,22.727,77.273
1,NC_073256.2,90591732,90591798,+,66,36.364,63.636
2,NC_073256.2,90727303,90727379,+,76,44.737,55.263
1,NC_073256.2,90754104,90754245,+,141,28.369,71.631
2,NC_073256.2,90754291,90754310,+,19,36.842,63.158
3,NC_073256.2,90756176,90756179,+,3,66.667,33.333
2,NC_073256.2,90757897,90757926,+,29,31.034,68.966
3,NC_073256.2,90758174,90758242,+,68,22.059,77.941
3,NC_073256.2,90758324,90758408,+,84,20.238,79.762
2,NC_073256.2,90758608,90758681,+,73,32.877,67.123
2,NC_073256.2,90761221,90761245,+,24,33.333,66.667
2,NC_073256.2,90761293,90761382,+,89,30.337,69.663
2,NC_073256.2,90766648,90766666,+,18,11.111,88.889
3,NC_073256.2,90770492,90770520,+,28,42.857,57.143
3,NC_073256.2,90773222,90773291,+,69,23.188,76.812
2,NC_073256.2,91285465,91285553,+,88,42.045,57.955
3,NC_073256.2,91289360,91289433,+,73,35.616,64.384
3,NC_073256.2,91289360,91289410,+,50,30.0,70.0
3,NC_073256.2,91293119,91293194,+,75,25.333,74.667
3,NC_073256.2,91296962,91296985,+,23,39.13,60.87
3,NC_073256.2,91301543,91301559,+,16,25.0,75.0
1,NC_073256.2,91304025,91304099,+,74,36.486,63.514
2,NC_073256.2,91304290,91304382,+,92,28.261,71.739
2,NC_073256.2,91305904,91305930,+,26,34.615,65.385
1,NC_073256.2,91309443,91309559,+,116,37.069,62.931
3,NC_073256.2,92438657,92438679,+,22,50.0,50.0
3,NC_073256.2,92442119,92442136,+,17,23.529,76.471
3,NC_073256.2,92442119,92442214,+,95,48.421,51.579
3,NC_073256.2,92512631,92512650,+,19,57.895,42.105
1,NC_073256.2,92567937,92567966,+,29,41.379,58.621
3,NC_073256.2,92577239,92577289,+,50,40.0,60.0
3,NC_073256.2,92583602,92583634,+,32,31.25,68.75
3,NC_073256.2,92584127,92584155,+,28,32.143,67.857
2,NC_073256.2,92584873,92584898,+,25,44.0,56.0
3,NC_073256.2,92585510,92585539,+,29,37.931,62.069
2,NC_073256.2,92597674,92597739,+,65,46.154,53.846
-3,NC_073256.2,92719032,92719107,-,75,37.333,62.667
3,NC_073256.2,92795903,92795928,+,25,44.0,56.0
3,NC_073256.2,92846882,92846967,+,85,31.765,68.235
3,NC_073256.2,92851121,92851145,+,24,37.5,62.5
3,NC_073256.2,92934554,92934608,+,54,31.481,68.519
1,NC_073256.2,92937117,92937151,+,34,44.118,55.882
3,NC_073256.2,92938610,92938663,+,53,35.849,64.151
3,NC_073256.2,92944301,92944346,+,45,35.556,64.444
3,NC_073256.2,92944451,92944520,+,69,34.783,65.217
3,NC_073256.2,92944736,92944768,+,32,34.375,65.625
2,NC_073256.2,92947861,92947938,+,77,28.571,71.429
2,NC_073256.2,94256146,94256177,+,31,38.71,61.29
1,NC_073256.2,94339236,94339264,+,28,42.857,57.143
1,NC_073256.2,94342566,94342622,+,56,23.214,76.786
1,NC_073256.2,94407270,94407289,+,19,73.684,26.316
3,NC_073256.2,94416836,94416898,+,62,20.968,79.032
1,NC_073256.2,94419666,94419670,+,4,50.0,50.0
1,NC_073256.2,94430142,94430222,+,80,28.75,71.25
2,NC_073256.2,94439425,94439427,+,2,100.0,0.0
2,NC_073256.2,94452871,94452910,+,39,28.205,71.795
1,NC_073256.2,94456083,94456143,+,60,25.0,75.0
2,NC_073256.2,94457791,94457845,+,54,46.296,53.704
2,NC_073256.2,94458127,94458250,+,123,30.894,69.106
-1,NC_073256.2,94477427,94477466,-,39,17.949,82.051
-3,NC_073256.2,94480983,94481043,-,60,20.0,80.0
-1,NC_073256.2,94539643,94539677,-,34,26.471,73.529
-1,NC_073256.2,94546376,94546445,-,69,63.768,36.232
-1,NC_073256.2,95044321,95044322,-,1,100.0,0.0
-3,NC_073256.2,95046366,95046384,-,18,50.0,50.0
-3,NC_073256.2,95077019,95077044,-,25,36.0,64.0
-2,NC_073256.2,95133283,95133289,-,6,66.667,33.333
-2,NC_073256.2,95133283,95133289,-,6,66.667,33.333
-1,NC_073256.2,95143423,95143550,-,127,35.433,64.567
-1,NC_073256.2,95155427,95155445,-,18,66.667,33.333
3,NC_073256.2,95350862,95351019,+,157,54.14,45.86
3,NC_073256.2,95376671,95376751,+,80,25.0,75.0
3,NC_073256.2,95376671,95376765,+,94,25.532,74.468
3,NC_073256.2,95381276,95381329,+,53,35.849,64.151
2,NC_073256.2,95394637,95394794,+,157,42.675,57.325
-2,NC_073256.2,95501157,95501254,-,97,46.392,53.608
-3,NC_073256.2,95501658,95501838,-,180,34.444,65.556
-3,NC_073256.2,95502489,95502780,-,291,42.612,57.388
-3,NC_073256.2,95502489,95502780,-,291,42.612,57.388
-1,NC_073256.2,95502690,95502863,-,173,57.803,42.197
-2,NC_073256.2,95503054,95503183,-,129,69.767,30.233
-2,NC_073256.2,95654510,95654518,-,8,25.0,75.0
-1,NC_073256.2,95770412,95770472,-,60,66.667,33.333
-2,NC_073256.2,95778409,95778529,-,120,29.167,70.833
-2,NC_073256.2,95782838,95782894,-,56,23.214,76.786
-3,NC_073256.2,95784382,95784417,-,35,34.286,65.714
-2,NC_073256.2,95790635,95790709,-,74,27.027,72.973
-1,NC_073256.2,95791797,95791802,-,5,20.0,80.0
-3,NC_073256.2,95804678,95804733,-,55,30.909,69.091
-2,NC_073256.2,95910868,95911261,-,393,76.081,23.919
3,NC_073256.2,96226355,96226434,+,79,53.165,46.835
2,NC_073256.2,96227077,96227465,+,388,81.186,18.814
1,NC_073256.2,96240114,96240148,+,34,20.588,79.412
1,NC_073256.2,96254394,96254510,+,116,33.621,66.379
1,NC_073256.2,96258891,96259001,+,110,27.273,72.727
2,NC_073256.2,96259351,96259380,+,29,31.034,68.966
-1,NC_073256.2,96382506,96382532,-,26,42.308,57.692
-3,NC_073256.2,96384150,96384207,-,57,47.368,52.632
-2,NC_073256.2,96399829,96399862,-,33,54.545,45.455
-1,NC_073256.2,96400691,96400694,-,3,66.667,33.333
-2,NC_073256.2,96406082,96406111,-,29,31.034,68.966
-1,NC_073256.2,96410435,96410519,-,84,30.952,69.048
-3,NC_073256.2,96427250,96427362,-,112,59.821,40.179
-3,NC_073256.2,96432892,96432966,-,74,54.054,45.946
-1,NC_073256.2,96561623,96561647,-,24,33.333,66.667
-3,NC_073256.2,96614058,96614451,-,393,84.224,15.776
-1,NC_073256.2,96719897,96719900,-,3,66.667,33.333
-2,NC_073256.2,96724785,96724834,-,49,38.776,61.224
-3,NC_073256.2,96726876,96726909,-,33,24.242,75.758
-3,NC_073256.2,96730951,96731010,-,59,37.288,62.712
-3,NC_073256.2,96732648,96732681,-,33,69.697,30.303
2,NC_073256.2,96992839,96992897,+,58,56.897,43.103
-2,NC_073256.2,97018312,97018606,-,294,70.408,29.592
2,NC_073256.2,97018333,97018532,+,199,78.392,21.608
-3,NC_073256.2,97019619,97019622,-,3,33.333,66.667
3,NC_073256.2,97021271,97021282,+,11,45.455,54.545
1,NC_073256.2,97021749,97021789,+,40,30.0,70.0
-1,NC_073256.2,97181309,97181339,-,30,30.0,70.0
-3,NC_073256.2,97182462,97182507,-,45,40.0,60.0
-1,NC_073256.2,97182850,97182857,-,7,28.571,71.429
-2,NC_073256.2,97185259,97185286,-,27,48.148,51.852
-3,NC_073256.2,97197194,97197234,-,40,37.5,62.5
-2,NC_073256.2,97199383,97199437,-,54,40.741,59.259
-2,NC_073256.2,97217395,97217563,-,168,30.357,69.643
-2,NC_073256.2,97218474,97218523,-,49,32.653,67.347
-2,NC_073256.2,97221043,97221055,-,12,25.0,75.0
-1,NC_073256.2,97265015,97265051,-,36,30.556,69.444
-2,NC_073256.2,97267518,97267561,-,43,30.233,69.767
-2,NC_073256.2,97269223,97269244,-,21,38.095,61.905
-1,NC_073256.2,97341069,97341131,-,62,16.129,83.871
-3,NC_073256.2,97348064,97348080,-,16,25.0,75.0
-3,NC_073256.2,97354344,97354368,-,24,37.5,62.5
-1,NC_073256.2,97356675,97356776,-,101,19.802,80.198
-2,NC_073256.2,97358688,97358746,-,58,37.931,62.069
-3,NC_073256.2,97361190,97361250,-,60,26.667,73.333
-3,NC_073256.2,97361193,97361250,-,57,26.316,73.684
-1,NC_073256.2,97364690,97364846,-,156,55.769,44.231
-3,NC_073256.2,97393874,97393923,-,49,20.408,79.592
-3,NC_073256.2,97395079,97395093,-,14,21.429,78.571
-1,NC_073256.2,97395079,97395200,-,121,28.099,71.901
-1,NC_073256.2,97405450,97405478,-,28,25.0,75.0
-3,NC_073256.2,97408362,97408419,-,57,36.842,63.158
-2,NC_073256.2,97410695,97410700,-,5,20.0,80.0
-3,NC_073256.2,97413649,97413723,-,74,31.081,68.919
-3,NC_073256.2,97415192,97415196,-,4,50.0,50.0
-3,NC_073256.2,97415952,97415964,-,12,58.333,41.667
-1,NC_073256.2,97415972,97416020,-,48,29.167,70.833
-1,NC_073256.2,97415996,97416020,-,24,33.333,66.667
-1,NC_073256.2,97423013,97423016,-,3,66.667,33.333
-3,NC_073256.2,97439997,97440063,-,66,33.333,66.667
-3,NC_073256.2,97440021,97440063,-,42,28.571,71.429
-2,NC_073256.2,97440256,97440304,-,48,25.0,75.0
-2,NC_073256.2,97455351,97455385,-,34,29.412,70.588
-3,NC_073256.2,97456152,97456230,-,78,44.872,55.128
-3,NC_073256.2,97456207,97456230,-,23,43.478,56.522
-2,NC_073256.2,97456426,97456453,-,27,33.333,66.667
-3,NC_073256.2,97458616,97458642,-,26,19.231,80.769
-2,NC_073256.2,97459566,97459714,-,148,30.405,69.595
-1,NC_073256.2,97462472,97462568,-,96,73.958,26.042
2,NC_073256.2,97473505,97473833,+,328,67.378,32.622
1,NC_073256.2,97494231,97494254,+,23,39.13,60.87
3,NC_073256.2,97496552,97496561,+,9,55.556,44.444
2,NC_073256.2,97499290,97499330,+,40,40.0,60.0
3,NC_073256.2,97499627,97499668,+,41,26.829,73.171
-3,NC_073256.2,97540318,97540368,-,50,34.0,66.0
-3,NC_073256.2,97541227,97541238,-,11,27.273,72.727
-2,NC_073256.2,97541956,97542010,-,54,22.222,77.778
-3,NC_073256.2,97554097,97554210,-,113,28.319,71.681
-2,NC_073256.2,97562635,97562671,-,36,25.0,75.0
-3,NC_073256.2,97578705,97578786,-,81,37.037,62.963
-3,NC_073256.2,97578470,97578786,-,316,38.608,61.392
-3,NC_073256.2,97578705,97578786,-,81,37.037,62.963
-2,NC_073256.2,98029738,98029822,-,84,41.667,58.333
2,NC_073256.2,99930589,99930638,+,49,65.306,34.694
-2,NC_073257.2,100291295,100291385,-,90,44.444,55.556
-2,NC_073257.2,100301753,100301831,-,78,42.308,57.692
-1,NC_073257.2,100303821,100303890,-,69,46.377,53.623
-3,NC_073257.2,100325587,100325608,-,21,38.095,61.905
-1,NC_073257.2,100330742,100330758,-,16,50.0,50.0
-3,NC_073257.2,100357401,100357402,-,1,100.0,0.0
-2,NC_073257.2,100378717,100378793,-,76,26.316,73.684
-2,NC_073257.2,100586866,100586894,-,28,42.857,57.143
-2,NC_073257.2,100595430,100595453,-,23,17.391,82.609
-2,NC_073257.2,100596028,100596074,-,46,39.13,60.87
-2,NC_073257.2,100596899,100596983,-,84,75.0,25.0
3,NC_073257.2,100601021,100601049,+,28,25.0,75.0
3,NC_073257.2,100604270,100604300,+,30,30.0,70.0
3,NC_073257.2,100607636,100607662,+,26,30.769,69.231
3,NC_073257.2,100608347,100608383,+,36,25.0,75.0
3,NC_073257.2,100609988,100610011,+,23,13.043,86.957
1,NC_073257.2,100610502,100610521,+,19,15.789,84.211
3,NC_073257.2,100617827,100617873,+,46,21.739,78.261
2,NC_073257.2,100620739,100620932,+,193,44.56,55.44
2,NC_073257.2,100621912,100621973,+,61,26.23,73.77
3,NC_073257.2,100685417,100685466,+,49,44.898,55.102
1,NC_073257.2,100685622,100685737,+,115,20.87,79.13
2,NC_073257.2,100686712,100686729,+,17,35.294,64.706
3,NC_073257.2,100687886,100688009,+,123,33.333,66.667
2,NC_073257.2,100689922,100689990,+,68,36.765,63.235
2,NC_073257.2,100691683,100691720,+,37,37.838,62.162
1,NC_073257.2,100742490,100742572,+,82,29.268,70.732
2,NC_073257.2,100749016,100749042,+,26,42.308,57.692
2,NC_073257.2,100749016,100749141,+,125,46.4,53.6
3,NC_073257.2,100750199,100750238,+,39,25.641,74.359
3,NC_073257.2,100751543,100751569,+,26,38.462,61.538
2,NC_073257.2,100759141,100759160,+,19,36.842,63.158
1,NC_073257.2,100780620,100780657,+,37,29.73,70.27
3,NC_073257.2,100781321,100781403,+,82,35.366,64.634
2,NC_073257.2,100783552,100783620,+,68,47.059,52.941
1,NC_073257.2,100785423,100785477,+,54,25.926,74.074
2,NC_073257.2,100787899,100787976,+,77,37.662,62.338
1,NC_073257.2,100794159,100794268,+,109,31.193,68.807
3,NC_073257.2,100797164,100797189,+,25,52.0,48.0
1,NC_073257.2,100821900,100822039,+,139,35.252,64.748
1,NC_073257.2,100832148,100832222,+,74,33.784,66.216
3,NC_073257.2,100833575,100833650,+,75,37.333,62.667
1,NC_073257.2,100834188,100834208,+,20,35.0,65.0
2,NC_073257.2,100834339,100834484,+,145,34.483,65.517
3,NC_073257.2,100835861,100835943,+,82,40.244,59.756
-2,NC_073257.2,100842152,100842245,-,93,44.086,55.914
-2,NC_073257.2,100842512,100842578,-,66,51.515,48.485
-1,NC_073257.2,100851180,100851270,-,90,32.222,67.778
-1,NC_073257.2,100870896,100870905,-,9,66.667,33.333
3,NC_073257.2,100921034,100921041,+,7,42.857,57.143
1,NC_073257.2,100924686,100924780,+,94,27.66,72.34
2,NC_073257.2,100927975,100928035,+,60,35.0,65.0
1,NC_073257.2,100930251,100930255,+,4,25.0,75.0
2,NC_073257.2,100933726,100933875,+,149,29.53,70.47
1,NC_073257.2,100941642,100941675,+,33,27.273,72.727
-2,NC_073257.2,100954826,100954829,-,3,66.667,33.333
-2,NC_073257.2,100957702,100958072,-,370,48.649,51.351
-1,NC_073257.2,100959158,100959216,-,58,44.828,55.172
-2,NC_073257.2,100960849,100960874,-,25,52.0,48.0
-1,NC_073257.2,100961325,100961457,-,132,53.03,46.97
-2,NC_073257.2,100968386,100968515,-,129,54.264,45.736
2,NC_073257.2,101001037,101001050,+,13,46.154,53.846
1,NC_073257.2,101008818,101008975,+,157,65.605,34.395
1,NC_073257.2,101009058,101009236,+,178,70.225,29.775
3,NC_073257.2,101021108,101021136,+,28,28.571,71.429
2,NC_073257.2,101025643,101025795,+,152,46.711,53.289
3,NC_073257.2,101026943,101026984,+,41,34.146,65.854
3,NC_073257.2,101028584,101028635,+,51,31.373,68.627
2,NC_073257.2,101028781,101028849,+,68,29.412,70.588
