frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-2,NC_060925.1,20719271,20719278,-,7,85.714,14.286
-1,NC_060925.1,20720148,20720176,-,28,42.857,57.143
-1,NC_060925.1,20722002,20722027,-,25,48.0,52.0
-3,NC_060925.1,207274687,207274757,-,70,57.143,42.857
-2,NC_060925.1,207275504,207275578,-,74,59.459,40.541
-3,NC_060925.1,207278332,207278334,-,2,100.0,0.0
-2,NC_060925.1,207278471,207278724,-,253,58.498,41.502
-1,NC_060925.1,207280026,207280063,-,37,62.162,37.838
-2,NC_060925.1,207281090,207281237,-,147,61.224,38.776
-1,NC_060925.1,207285060,207285115,-,55,58.182,41.818
-2,NC_060925.1,207286271,207286365,-,94,57.447,42.553
-3,NC_060925.1,207286555,207286736,-,181,61.878,38.122
-1,NC_060925.1,207288801,207288842,-,41,70.732,29.268
-3,NC_060925.1,207289735,207289805,-,70,62.857,37.143
-1,NC_060925.1,207291249,207291252,-,3,66.667,33.333
-1,NC_060925.1,207291660,207291811,-,151,53.642,46.358
-3,NC_060925.1,207297664,207297785,-,121,49.587,50.413
-3,NC_060925.1,207298030,207298032,-,2,100.0,0.0
-3,NC_060925.1,207299101,207299103,-,2,100.0,0.0
-2,NC_060925.1,207301034,207301197,-,163,59.509,40.491
-2,NC_060925.1,207307460,207307462,-,2,50.0,50.0
-3,NC_060925.1,20731459,20731541,-,82,34.146,65.854
-3,NC_060925.1,207326014,207326033,-,19,52.632,47.368
-1,NC_060925.1,207330927,207331153,-,226,65.044,34.956
-2,NC_060925.1,207339413,207339552,-,139,53.957,46.043
-3,NC_060925.1,207342793,207342795,-,2,50.0,50.0
-2,NC_060925.1,207343478,207343496,-,18,38.889,61.111
-1,NC_060925.1,207345486,207345592,-,106,49.057,50.943
-2,NC_060925.1,207349895,207349897,-,2,50.0,50.0
-1,NC_060925.1,207388938,207389080,-,142,48.592,51.408
-2,NC_060925.1,207456875,207456999,-,124,43.548,56.452
-1,NC_060925.1,207463416,207463453,-,37,62.162,37.838
-1,NC_060925.1,207463416,207463453,-,37,62.162,37.838
-2,NC_060925.1,20768120,20768138,-,18,50.0,50.0
-2,NC_060925.1,20776565,20776643,-,78,35.897,64.103
-2,NC_060925.1,20776565,20776643,-,78,35.897,64.103
-3,NC_060925.1,20799610,20799641,-,31,16.129,83.871
-3,NC_060925.1,20807671,20807684,-,13,30.769,69.231
-3,NC_060925.1,20807671,20807684,-,13,30.769,69.231
-3,NC_060925.1,20808928,20808962,-,34,44.118,55.882
-2,NC_060925.1,20824217,20824254,-,37,51.351,48.649
-3,NC_060925.1,20827714,20827838,-,124,39.516,60.484
-1,NC_060925.1,20829297,20829352,-,55,40.0,60.0
-1,NC_060925.1,2085453,2085508,-,55,61.818,38.182
-3,NC_060925.1,2086279,2086537,-,258,57.364,42.636
1,NC_060925.1,208841855,208841856,+,1,100.0,0.0
2,NC_060925.1,208846881,208846882,+,1,100.0,0.0
1,NC_060925.1,208850060,208850061,+,1,100.0,0.0
1,NC_060925.1,208852446,208852479,+,33,60.606,39.394
1,NC_060925.1,208853215,208853289,+,74,48.649,51.351
1,NC_060925.1,208853215,208853289,+,74,48.649,51.351
1,NC_060925.1,208854704,208854705,+,1,100.0,0.0
2,NC_060925.1,208855859,208855900,+,41,51.22,48.78
1,NC_060925.1,208856696,208856697,+,1,100.0,0.0
3,NC_060925.1,208858319,208858385,+,66,68.182,31.818
-3,NC_060925.1,208863223,208863238,-,15,53.333,46.667
-1,NC_060925.1,208864158,208864177,-,19,57.895,42.105
-2,NC_060925.1,208864592,208864674,-,82,47.561,52.439
-1,NC_060925.1,208865202,208865219,-,17,70.588,29.412
-3,NC_060925.1,208869067,208869304,-,237,57.806,42.194
-2,NC_060925.1,208869662,208869750,-,88,60.227,39.773
-2,NC_060925.1,208872422,208872424,-,2,100.0,0.0
-2,NC_060925.1,208873616,208873643,-,27,66.667,33.333
-3,NC_060925.1,208874110,208874159,-,49,73.469,26.531
-1,NC_060925.1,208874805,208874811,-,6,66.667,33.333
-3,NC_060925.1,208876507,208876513,-,6,50.0,50.0
-1,NC_060925.1,208877334,208877391,-,57,63.158,36.842
-2,NC_060925.1,208879349,208879359,-,10,60.0,40.0
-1,NC_060925.1,208881198,208881223,-,25,48.0,52.0
-1,NC_060925.1,208884546,208884676,-,130,61.538,38.462
-1,NC_060925.1,208885191,208885302,-,111,50.45,49.55
-2,NC_060925.1,208896593,208896726,-,133,56.391,43.609
-2,NC_060925.1,208897574,208897679,-,105,55.238,44.762
1,NC_060925.1,208951777,208951833,+,56,42.857,57.143
3,NC_060925.1,208952687,208952768,+,81,43.21,56.79
2,NC_060925.1,208953566,208953667,+,101,49.505,50.495
1,NC_060925.1,208953874,208953903,+,29,51.724,48.276
3,NC_060925.1,208979337,208979378,+,41,19.512,80.488
1,NC_060925.1,209007144,209007288,+,144,50.0,50.0
1,NC_060925.1,209007084,209007288,+,204,50.49,49.51
1,NC_060925.1,209009422,209009538,+,116,59.483,40.517
1,NC_060925.1,209009630,209009631,+,1,100.0,0.0
3,NC_060925.1,209009852,209009870,+,18,33.333,66.667
3,NC_060925.1,209010152,209010164,+,12,50.0,50.0
3,NC_060925.1,209010347,209010356,+,9,44.444,55.556
2,NC_060925.1,209019787,209019823,+,36,41.667,58.333
1,NC_060925.1,209022504,209022900,+,396,44.949,55.051
1,NC_060925.1,209022892,209022900,+,8,37.5,62.5
2,NC_060925.1,209024255,209024302,+,47,57.447,42.553
1,NC_060925.1,209024941,209025021,+,80,53.75,46.25
2,NC_060925.1,209026142,209026168,+,26,30.769,69.231
2,NC_060925.1,209027374,209027383,+,9,66.667,33.333
2,NC_060925.1,209028226,209028280,+,54,50.0,50.0
-3,NC_060925.1,209036425,209036435,-,10,50.0,50.0
-2,NC_060925.1,209037155,209037263,-,108,45.37,54.63
-1,NC_060925.1,209039031,209039037,-,6,33.333,66.667
-1,NC_060925.1,209042046,209042058,-,12,66.667,33.333
-2,NC_060925.1,209043056,209043116,-,60,65.0,35.0
-2,NC_060925.1,209043056,209043116,-,60,65.0,35.0
-2,NC_060925.1,209047937,209048010,-,73,34.247,65.753
2,NC_060925.1,209074941,209075014,+,73,61.644,38.356
1,NC_060925.1,209076918,209077113,+,195,29.744,70.256
2,NC_060925.1,209080130,209080153,+,23,39.13,60.87
2,NC_060925.1,209081935,209082076,+,141,45.39,54.61
1,NC_060925.1,209085901,209085936,+,35,34.286,65.714
3,NC_060925.1,209087828,209087870,+,42,40.476,59.524
3,NC_060925.1,209089220,209089253,+,33,45.455,54.545
3,NC_060925.1,209089468,209089469,+,1,100.0,0.0
2,NC_060925.1,209090469,209090470,+,1,100.0,0.0
2,NC_060925.1,209177128,209177140,+,12,58.333,41.667
1,NC_060925.1,209177128,209177454,+,326,78.528,21.472
3,NC_060925.1,209191596,209191652,+,56,33.929,66.071
2,NC_060925.1,209252720,209252863,+,143,27.972,72.028
2,NC_060925.1,209252720,209252863,+,143,27.972,72.028
1,NC_060925.1,209256022,209256033,+,11,63.636,36.364
3,NC_060925.1,209260176,209260205,+,29,27.586,72.414
3,NC_060925.1,209333516,209333531,+,15,33.333,66.667
1,NC_060925.1,209394523,209394528,+,5,60.0,40.0
2,NC_060925.1,209398094,209398105,+,11,54.545,45.455
1,NC_060925.1,209476819,209476911,+,92,68.478,31.522
2,NC_060925.1,209478292,209478322,+,30,13.333,86.667
1,NC_060925.1,209484611,209484612,+,1,100.0,0.0
2,NC_060925.1,209567777,209567782,+,5,60.0,40.0
3,NC_060925.1,209568274,209568392,+,118,48.305,51.695
1,NC_060925.1,209570505,209570550,+,45,46.667,53.333
2,NC_060925.1,209570505,209570506,+,1,100.0,0.0
3,NC_060925.1,209587740,209587832,+,92,43.478,56.522
3,NC_060925.1,209587740,209587832,+,92,43.478,56.522
3,NC_060925.1,209601590,209601629,+,39,33.333,66.667
3,NC_060925.1,209626250,209626253,+,3,33.333,66.667
1,NC_060925.1,209639331,209639478,+,147,48.98,51.02
1,NC_060925.1,209703305,209703453,+,148,54.73,45.27
3,NC_060925.1,209751793,209751794,+,1,100.0,0.0
2,NC_060925.1,209826595,209826703,+,108,54.63,45.37
-2,NC_060925.1,209925113,209925297,-,184,46.739,53.261
-3,NC_060925.1,210017437,210017444,-,7,71.429,28.571
-2,NC_060925.1,210046016,210046065,-,49,48.98,51.02
-2,NC_060925.1,210046016,210046065,-,49,48.98,51.02
-1,NC_060925.1,210161652,210161751,-,99,48.485,51.515
-1,NC_060925.1,210161652,210161751,-,99,48.485,51.515
-2,NC_060925.1,210264494,210264654,-,160,44.375,55.625
-2,NC_060925.1,210264494,210264573,-,79,37.975,62.025
-3,NC_060925.1,210328582,210328598,-,16,56.25,43.75
-1,NC_060925.1,210336363,210336369,-,6,50.0,50.0
-3,NC_060925.1,210349294,210349303,-,9,33.333,66.667
-3,NC_060925.1,210353038,210353064,-,26,38.462,61.538
-2,NC_060925.1,210379364,210379547,-,183,65.027,34.973
-2,NC_060925.1,21048668,21048813,-,145,49.655,50.345
1,NC_060925.1,210505294,210505599,+,305,69.18,30.82
1,NC_060925.1,210505291,210505599,+,308,69.156,30.844
1,NC_060925.1,210505729,210505884,+,155,62.581,37.419
1,NC_060925.1,210505729,210505884,+,155,62.581,37.419
2,NC_060925.1,210513452,210513526,+,74,36.486,63.514
2,NC_060925.1,210516884,210516907,+,23,30.435,69.565
2,NC_060925.1,210516884,210516907,+,23,30.435,69.565
3,NC_060925.1,210519842,210519863,+,21,38.095,61.905
2,NC_060925.1,210521998,210522004,+,6,50.0,50.0
2,NC_060925.1,210521998,210522004,+,6,50.0,50.0
-3,NC_060925.1,21052252,21052316,-,64,70.312,29.688
2,NC_060925.1,210523818,210523819,+,1,100.0,0.0
1,NC_060925.1,210524892,210524979,+,87,29.885,70.115
1,NC_060925.1,210537172,210537192,+,20,40.0,60.0
1,NC_060925.1,210541341,210541350,+,9,22.222,77.778
-1,NC_060925.1,21054174,21054225,-,51,54.902,45.098
1,NC_060925.1,210543430,210543450,+,20,35.0,65.0
-2,NC_060925.1,21054995,21054997,-,2,50.0,50.0
2,NC_060925.1,210558562,210558592,+,30,33.333,66.667
1,NC_060925.1,210599063,210599064,+,1,100.0,0.0
2,NC_060925.1,210600073,210600226,+,153,49.673,50.327
2,NC_060925.1,210605686,210605971,+,285,36.842,63.158
2,NC_060925.1,210605686,210605971,+,285,36.842,63.158
3,NC_060925.1,210606389,210606428,+,39,33.333,66.667
3,NC_060925.1,210611078,210611099,+,21,28.571,71.429
1,NC_060925.1,210617080,210617109,+,29,27.586,72.414
-1,NC_060925.1,21062883,21062917,-,34,67.647,32.353
-2,NC_060925.1,21063569,21063813,-,244,60.656,39.344
-3,NC_060925.1,21065083,21065201,-,118,61.864,38.136
-3,NC_060925.1,21071950,21072053,-,103,59.223,40.777
-2,NC_060925.1,210727202,210727204,-,2,100.0,0.0
-2,NC_060925.1,21074282,21074284,-,2,100.0,0.0
-1,NC_060925.1,210823848,210824073,-,225,72.444,27.556
-2,NC_060925.1,21082994,21083001,-,7,42.857,57.143
-2,NC_060925.1,21084467,21084579,-,112,65.179,34.821
-1,NC_060925.1,21085740,21085747,-,7,71.429,28.571
-1,NC_060925.1,21087213,21087325,-,112,70.536,29.464
-1,NC_060925.1,210913170,210913212,-,42,42.857,57.143
-1,NC_060925.1,210915114,210915219,-,105,36.19,63.81
-3,NC_060925.1,210916372,210916388,-,16,31.25,68.75
-2,NC_060925.1,210919214,210919611,-,397,45.088,54.912
-3,NC_060925.1,210920422,210920424,-,2,100.0,0.0
-3,NC_060925.1,210921370,210921512,-,142,65.493,34.507
-2,NC_060925.1,21099605,21099752,-,147,60.544,39.456
-2,NC_060925.1,210997088,210997097,-,9,55.556,44.444
-1,NC_060925.1,211025064,211025066,-,2,100.0,0.0
-3,NC_060925.1,211039186,211039211,-,25,52.0,48.0
-1,NC_060925.1,21106215,21106245,-,30,56.667,43.333
-1,NC_060925.1,21106215,21106245,-,30,56.667,43.333
-2,NC_060925.1,211075160,211075184,-,24,37.5,62.5
-2,NC_060925.1,211075160,211075184,-,24,37.5,62.5
-1,NC_060925.1,211075851,211075891,-,40,47.5,52.5
-3,NC_060925.1,211075924,211076309,-,385,52.987,47.013
-3,NC_060925.1,211075924,211076171,-,247,42.105,57.895
-3,NC_060925.1,211190941,211190948,-,7,28.571,71.429
-1,NC_060925.1,211192752,211192771,-,19,36.842,63.158
-1,NC_060925.1,211192752,211192771,-,19,36.842,63.158
-3,NC_060925.1,211198615,211198733,-,118,36.441,63.559
-3,NC_060925.1,211198615,211198775,-,160,36.25,63.75
-3,NC_060925.1,211212589,211212591,-,2,100.0,0.0
-2,NC_060925.1,211214594,211214673,-,79,27.848,72.152
-3,NC_060925.1,211224391,211224407,-,16,37.5,62.5
-2,NC_060925.1,211227209,211227228,-,19,21.053,78.947
-3,NC_060925.1,211228792,211228810,-,18,44.444,55.556
-2,NC_060925.1,211233992,211234019,-,27,40.741,59.259
-1,NC_060925.1,211253286,211253335,-,49,26.531,73.469
-2,NC_060925.1,211257428,211257458,-,30,26.667,73.333
-1,NC_060925.1,211262964,211262966,-,2,50.0,50.0
-1,NC_060925.1,211266174,211266203,-,29,24.138,75.862
-3,NC_060925.1,211267162,211267164,-,2,100.0,0.0
-2,NC_060925.1,211281404,211281431,-,27,51.852,48.148
3,NC_060925.1,211282029,211282034,+,5,60.0,40.0
2,NC_060925.1,211289201,211289218,+,17,29.412,70.588
2,NC_060925.1,211290842,211290928,+,86,24.419,75.581
2,NC_060925.1,211290842,211290928,+,86,24.419,75.581
3,NC_060925.1,211293296,211293326,+,30,36.667,63.333
3,NC_060925.1,211293501,211293620,+,119,37.815,62.185
3,NC_060925.1,211309032,211309049,+,17,23.529,76.471
2,NC_060925.1,211311112,211311154,+,42,35.714,64.286
2,NC_060925.1,211312968,211312969,+,1,100.0,0.0
3,NC_060925.1,211312968,211313018,+,50,32.0,68.0
2,NC_060925.1,211314410,211314454,+,44,36.364,63.636
3,NC_060925.1,211314786,211314854,+,68,29.412,70.588
2,NC_060925.1,211318297,211318306,+,9,44.444,55.556
2,NC_060925.1,211347166,211347379,+,213,32.864,67.136
1,NC_060925.1,211532455,211532571,+,116,64.655,35.345
3,NC_060925.1,211546764,211546832,+,68,30.882,69.118
-2,NC_060925.1,21156182,21156264,-,82,51.22,48.78
3,NC_060925.1,211574015,211574024,+,9,55.556,44.444
2,NC_060925.1,211578283,211578361,+,78,29.487,70.513
3,NC_060925.1,211590622,211590623,+,1,100.0,0.0
3,NC_060925.1,211592095,211592096,+,1,100.0,0.0
1,NC_060925.1,211593186,211593333,+,147,26.531,73.469
2,NC_060925.1,211601362,211601377,+,15,46.667,53.333
1,NC_060925.1,211603472,211603485,+,13,15.385,84.615
-3,NC_060925.1,211619884,211619886,-,2,50.0,50.0
-3,NC_060925.1,211622233,211622255,-,22,59.091,40.909
-2,NC_060925.1,211624469,211624588,-,119,51.261,48.739
-1,NC_060925.1,211629651,211629982,-,331,57.1,42.9
-3,NC_060925.1,211631476,211631599,-,123,60.976,39.024
-3,NC_060925.1,211631476,211631599,-,123,60.976,39.024
-2,NC_060925.1,211658387,211658595,-,208,53.365,46.635
-3,NC_060925.1,211659136,211659419,-,283,73.145,26.855
2,NC_060925.1,211677817,211677970,+,153,82.353,17.647
1,NC_060925.1,211689156,211689303,+,147,44.898,55.102
-2,NC_060925.1,21171995,21172431,-,436,74.541,25.459
1,NC_060925.1,211860198,211860270,+,72,50.0,50.0
1,NC_060925.1,211860198,211860270,+,72,50.0,50.0
1,NC_060925.1,211859997,211860270,+,273,55.311,44.689
1,NC_060925.1,211860198,211860270,+,72,50.0,50.0
2,NC_060925.1,211863169,211863181,+,12,58.333,41.667
2,NC_060925.1,211864201,211864321,+,120,60.833,39.167
-2,NC_060925.1,211941911,211941924,-,13,69.231,30.769
-2,NC_060925.1,211944308,211944636,-,328,73.171,26.829
-1,NC_060925.1,211984482,211984498,-,16,43.75,56.25
-1,NC_060925.1,212011155,212011157,-,2,100.0,0.0
-1,NC_060925.1,212029323,212029330,-,7,42.857,57.143
-2,NC_060925.1,212032520,212032526,-,6,50.0,50.0
-1,NC_060925.1,212036334,212036497,-,163,49.693,50.307
3,NC_060925.1,212036954,212037143,+,189,53.439,46.561
3,NC_060925.1,212041558,212041568,+,10,40.0,60.0
3,NC_060925.1,212041558,212041568,+,10,40.0,60.0
2,NC_060925.1,212042164,212042191,+,27,37.037,62.963
1,NC_060925.1,212047731,212047743,+,12,50.0,50.0
1,NC_060925.1,212049619,212049660,+,41,34.146,65.854
1,NC_060925.1,212052822,212052861,+,39,20.513,79.487
1,NC_060925.1,212057304,212057367,+,63,20.635,79.365
1,NC_060925.1,212057304,212057367,+,63,20.635,79.365
3,NC_060925.1,212057304,212057333,+,29,17.241,82.759
3,NC_060925.1,212057304,212057333,+,29,17.241,82.759
-2,NC_060925.1,212080832,212080847,-,15,26.667,73.333
3,NC_060925.1,212104169,212104253,+,84,45.238,54.762
3,NC_060925.1,212108853,212108858,+,5,40.0,60.0
1,NC_060925.1,212109503,212109513,+,10,40.0,60.0
1,NC_060925.1,212117824,212117892,+,68,35.294,64.706
2,NC_060925.1,212128444,212128501,+,57,36.842,63.158
2,NC_060925.1,212130399,212130400,+,1,100.0,0.0
2,NC_060925.1,212133009,212133010,+,1,100.0,0.0
3,NC_060925.1,212133602,212133611,+,9,44.444,55.556
1,NC_060925.1,212140068,212140140,+,72,22.222,77.778
2,NC_060925.1,212194921,212195080,+,159,54.717,45.283
2,NC_060925.1,212194921,212195080,+,159,54.717,45.283
3,NC_060925.1,212204359,212204507,+,148,58.784,41.216
3,NC_060925.1,212204359,212204507,+,148,58.784,41.216
3,NC_060925.1,212208883,212208884,+,1,100.0,0.0
3,NC_060925.1,212209450,212209529,+,79,39.241,60.759
2,NC_060925.1,212216065,212216152,+,87,51.724,48.276
2,NC_060925.1,212217174,212217175,+,1,100.0,0.0
-1,NC_060925.1,212240250,212240265,-,15,46.667,53.333
-3,NC_060925.1,212243434,212243436,-,2,50.0,50.0
-1,NC_060925.1,212248104,212248141,-,37,40.541,59.459
-3,NC_060925.1,212250094,212250235,-,141,45.39,54.61
-1,NC_060925.1,212251296,212251315,-,19,26.316,73.684
-1,NC_060925.1,212251296,212251315,-,19,26.316,73.684
-2,NC_060925.1,212254307,212254313,-,6,33.333,66.667
-2,NC_060925.1,212256143,212256197,-,54,31.481,68.519
-2,NC_060925.1,212256143,212256197,-,54,31.481,68.519
-2,NC_060925.1,212258312,212258330,-,18,72.222,27.778
-1,NC_060925.1,212258643,212258717,-,74,72.973,27.027
1,NC_060925.1,212294598,212294622,+,24,75.0,25.0
2,NC_060925.1,212304616,212304622,+,6,50.0,50.0
1,NC_060925.1,212347659,212347665,+,6,50.0,50.0
2,NC_060925.1,212372957,212373076,+,119,27.731,72.269
2,NC_060925.1,212372957,212373076,+,119,27.731,72.269
3,NC_060925.1,212411057,212411126,+,69,34.783,65.217
3,NC_060925.1,212411057,212411126,+,69,34.783,65.217
3,NC_060925.1,212473628,212473661,+,33,48.485,51.515
3,NC_060925.1,212475339,212475443,+,104,36.538,63.462
2,NC_060925.1,212485382,212485432,+,50,36.0,64.0
2,NC_060925.1,212485382,212485432,+,50,36.0,64.0
3,NC_060925.1,212485743,212485745,+,2,50.0,50.0
3,NC_060925.1,212504720,212504741,+,21,57.143,42.857
3,NC_060925.1,212505896,212505902,+,6,16.667,83.333
3,NC_060925.1,21269451,21269507,+,56,50.0,50.0
3,NC_060925.1,21292809,21292874,+,65,43.077,56.923
3,NC_060925.1,21292809,21292874,+,65,43.077,56.923
3,NC_060925.1,21294649,21294650,+,1,100.0,0.0
3,NC_060925.1,21295698,21295772,+,74,51.351,48.649
3,NC_060925.1,21296830,21296831,+,1,100.0,0.0
2,NC_060925.1,21297500,21297556,+,56,41.071,58.929
3,NC_060925.1,21298867,21298868,+,1,100.0,0.0
3,NC_060925.1,21302223,21302456,+,233,51.502,48.498
3,NC_060925.1,21302112,21302456,+,344,51.163,48.837
3,NC_060925.1,21302112,21302456,+,344,51.163,48.837
3,NC_060925.1,21303316,21303317,+,1,100.0,0.0
2,NC_060925.1,21304157,21304303,+,146,49.315,50.685
2,NC_060925.1,21304914,21304915,+,1,100.0,0.0
3,NC_060925.1,21305694,21305729,+,35,42.857,57.143
3,NC_060925.1,21306460,21306461,+,1,100.0,0.0
2,NC_060925.1,213237802,213237877,+,75,34.667,65.333
3,NC_060925.1,213244814,213244970,+,156,32.692,67.308
1,NC_060925.1,213251256,213251301,+,45,31.111,68.889
3,NC_060925.1,213520948,213520949,+,1,100.0,0.0
1,NC_060925.1,213544752,213544782,+,30,70.0,30.0
2,NC_060925.1,213554374,213554422,+,48,31.25,68.75
2,NC_060925.1,213554374,213554422,+,48,31.25,68.75
3,NC_060925.1,213558485,213558560,+,75,58.667,41.333
1,NC_060925.1,213564206,213564207,+,1,100.0,0.0
3,NC_060925.1,213567218,213567341,+,123,50.407,49.593
3,NC_060925.1,213570564,213570710,+,146,43.836,56.164
2,NC_060925.1,213571686,213571687,+,1,100.0,0.0
2,NC_060925.1,213573802,213573811,+,9,44.444,55.556
-2,NC_060925.1,213603863,213604008,-,145,51.034,48.966
-1,NC_060925.1,213615711,213615730,-,19,52.632,47.368
-1,NC_060925.1,213617433,213617470,-,37,45.946,54.054
-1,NC_060925.1,213622764,213622822,-,58,55.172,44.828
-1,NC_060925.1,213626313,213626355,-,42,45.238,54.762
-1,NC_060925.1,213630471,213630499,-,28,42.857,57.143
-2,NC_060925.1,213633203,213633205,-,2,50.0,50.0
-3,NC_060925.1,213634345,213634409,-,64,46.875,53.125
-3,NC_060925.1,213637423,213637425,-,2,100.0,0.0
-1,NC_060925.1,213641178,213641206,-,28,53.571,46.429
-2,NC_060925.1,213651194,213651246,-,52,25.0,75.0
-2,NC_060925.1,213654182,213654191,-,9,44.444,55.556
-3,NC_060925.1,213703969,213704174,-,205,49.268,50.732
1,NC_060925.1,21378094,21378168,+,74,50.0,50.0
1,NC_060925.1,21384679,21384720,+,41,70.732,29.268
1,NC_060925.1,21384679,21384720,+,41,70.732,29.268
2,NC_060925.1,21384679,21384724,+,45,68.889,31.111
1,NC_060925.1,21385146,21385491,+,345,57.971,42.029
1,NC_060925.1,21385146,21385491,+,345,57.971,42.029
3,NC_060925.1,213853169,213853193,+,24,50.0,50.0
1,NC_060925.1,213857923,213857946,+,23,34.783,65.217
3,NC_060925.1,213858449,213858455,+,6,33.333,66.667
3,NC_060925.1,213860175,213860192,+,17,35.294,64.706
1,NC_060925.1,213861510,213861525,+,15,40.0,60.0
1,NC_060925.1,213869892,213869967,+,75,46.667,53.333
2,NC_060925.1,21387215,21387373,+,158,58.228,41.772
3,NC_060925.1,213882554,213882593,+,39,38.462,61.538
2,NC_060925.1,21388147,21388282,+,135,74.074,25.926
2,NC_060925.1,213886630,213886663,+,33,27.273,72.727
1,NC_060925.1,213888057,213888093,+,36,30.556,69.444
3,NC_060925.1,213896634,213896672,+,38,23.684,76.316
3,NC_060925.1,213898253,213898283,+,30,40.0,60.0
3,NC_060925.1,21397722,21397877,+,155,60.0,40.0
3,NC_060925.1,21399849,21400022,+,173,61.272,38.728
3,NC_060925.1,21400554,21400667,+,113,63.717,36.283
-1,NC_060925.1,21421536,21421595,-,59,62.712,37.288
-2,NC_060925.1,21421817,21422309,-,492,65.244,34.756
-1,NC_060925.1,21421842,21421870,-,28,71.429,28.571
-1,NC_060925.1,21421842,21421870,-,28,71.429,28.571
-1,NC_060925.1,21423327,21423403,-,76,67.105,32.895
2,NC_060925.1,214245956,214246009,+,53,28.302,71.698
-1,NC_060925.1,21425454,21425603,-,149,68.456,31.544
-1,NC_060925.1,21425454,21425603,-,149,68.456,31.544
-3,NC_060925.1,21426676,21426723,-,47,70.213,29.787
-1,NC_060925.1,21427407,21427753,-,346,69.653,30.347
-1,NC_060925.1,21427407,21427576,-,169,68.639,31.361
1,NC_060925.1,214276321,214276395,+,74,36.486,63.514
-3,NC_060925.1,21429514,21429980,-,466,61.588,38.412
-3,NC_060925.1,21431968,21432119,-,151,67.55,32.45
2,NC_060925.1,214323275,214323388,+,113,46.903,53.097
3,NC_060925.1,214323399,214323716,+,317,62.145,37.855
2,NC_060925.1,214326646,214326697,+,51,45.098,54.902
2,NC_060925.1,214326646,214326697,+,51,45.098,54.902
-2,NC_060925.1,21432704,21432756,-,52,59.615,40.385
-1,NC_060925.1,21433320,21433480,-,160,60.0,40.0
-2,NC_060925.1,21433730,21434025,-,295,61.695,38.305
-2,NC_060925.1,21433730,21434025,-,295,61.695,38.305
-2,NC_060925.1,21433730,21434025,-,295,61.695,38.305
-2,NC_060925.1,21435242,21435357,-,115,65.217,34.783
-3,NC_060925.1,21435619,21435621,-,2,100.0,0.0
